,l,l*p,l*p+r,l*r,l*r*p,l*r+p,l+p,l+r,l+r*p,l+r+p,p,p*r,p+r,r
250,-240.10086239167296,87.4060725991477,88.03851834270017,87.2169353159322,-35.79937798077904,178.73857007267054,-15.676697049908839,142.41613679872802,156.79900032933156,165.79976934792586,102.17166913729574,173.16203826365523,157.15310697368952,95.49143802598041
251,-227.48558923023762,100.06279735712167,-30.83582903749742,88.55702001254467,-217.60879073718294,152.0567012992589,-130.061744492705,97.45791733453106,172.06701891493472,95.92868898234069,135.63024504018736,129.9729587005778,188.03441330935112,143.2756416594073
252,-415.8549969287205,-328.7407000153528,-218.70473553737529,-90.95350401795442,-90.9531992666675,-119.38391948620927,-313.405320616397,-28.057627892102662,-111.40459668189213,-11.890797032832843,-298.050998106207,-110.80242258752878,-2.7112154216974638,-32.0360360544727
253,-200.02652933635068,-24.83071813506803,108.69588691677693,-219.60940455066682,-219.6091070780176,174.33073318948522,54.45512047512747,166.9153362019209,195.3132863746876,188.07096653158652,8.013067920284936,191.25828485173082,163.78891070849028,171.16849014480724
254,-251.9955081277493,87.44356032206466,86.41076122228164,73.61241591654708,84.64234389895982,-10.461120168570176,-0.3578691816257269,154.79791430386868,195.23638089943123,-0.3576530276342851,-25.56357448399656,180.6849807295037,171.20687889198777,100.15751323877068
255,-513.1707333370521,-484.4542938832653,-434.3944921522392,-223.5150534020542,-197.52387409729943,-240.56215341062367,-355.6025897656197,-261.53464348297274,-178.00599712438182,-4046.4911698332803,-445.8439683019684,-178.2648755561499,-147.60267995556484,-176.89500356577315
256,-238.76834393428254,100.67775385250486,-36.50265615046923,101.81522140477236,-35.73632589222211,154.3029913405036,-70.39152501754978,191.6289484797985,7.052704763964687,54.541809747272545,197.3455920302036,6.836969198875499,154.16131245067072,167.80363159337696
257,-225.98658296883158,114.28659358317351,-31.176084983310272,114.40246250560803,115.42300675208669,152.59592473074756,-70.3996292167416,151.94299659785926,7.884332852989177,238.76887163611408,152.60129928503056,6.891866726742361,152.6013743264563,150.56823300656868
258,-421.50822072317055,-118.97250552468728,-164.31472076932394,-75.93998391506287,-117.50885036847404,-80.62391203080358,-250.51713729720504,8.219986429858231,-98.97083643510481,-619.0513706188417,-250.46540112261783,-103.64152094330979,33.65910652725846,-325.5455951147703
259,-209.44515394310886,-27.895055767437896,132.13349428720792,131.82493995725918,-25.404321629458842,25.218925325374652,55.56311418380848,193.949534674433,225.49356651484732,157.4676548469078,-33.6677498551185,190.68328587962276,158.34221765852072,187.08203242063937
26,-254.225973951506,60.60198744960281,51.28761312484756,59.468554978333856,64.49608582794991,116.92288676994963,-1.1694856945159033,60.25806109927956,106.01143764706798,134.01890371122627,121.04107189828774,132.42593175296852,131.8738751878998,103.45349253764383
260,-241.9973042735683,81.41359953597929,82.48718560884626,73.60404897213691,86.63853953882527,57.05697551156522,-111.70090304895201,107.45611017341278,164.75229379589743,160.33890246384865,-147.78756543889057,172.7173820745431,98.3913233358611,142.88497937458092
261,-513.117195885847,-937.1301893163087,-401.9416510362359,-222.77629660399333,-185.15049994265308,-238.30869782838877,-403.1945258952606,-279.9406068974659,-173.10246225673097,-387.49706693381466,-430.8524466660343,-545.7776926951938,-140.6890247360417,-433.8736760158681
262,-238.5997913813094,105.81373301773698,104.297790972297,108.33559051066761,115.88795372728828,-46.24929797149057,57.71099494725077,177.06849844082828,10.313250646124931,224.78096150088166,-86.89729953096631,16.35540079177605,21.706305665008504,146.73262876315724
263,-225.73903419383973,107.05106482289752,111.06603467527694,99.8516179304637,113.96859156221745,147.29241475988798,60.22276537595841,148.66201368494228,13.689012475837394,224.28047570284886,147.86669391419542,12.893525847107135,147.2933870379282,142.83159113562562
264,-421.51478062788686,-118.58658397804862,-153.6645443527774,-118.68948052750991,-1404.6025368911905,-39.76870512402181,-252.8952097943647,-6.395080140298056,-104.83544187093865,18.752452187570928,-335.5967905844,-38.556558195242275,-365.54094556513326,-8.839431017352162
265,-208.38868291662553,81.18000766967673,-25.790338996190968,93.46230633435388,95.01546897581628,122.2662156446433,-71.92147864719945,140.6153034020515,118.59678200153786,-71.76412171501957,122.26281067954336,142.75625971009921,164.4655510991684,135.43351805219933
266,-251.66256372166282,87.30363255086748,87.14941940641219,78.42710602708691,-39.68784901670334,172.28530202696982,15.726282468235592,156.0638699806384,195.49641874557128,113.41959249448607,-19.81138027475124,5.514531362351487,-20.176377136135955,148.83847380962197
267,-523.6463831119314,-430.148578014428,-451.7891402351082,-222.27665113282433,-205.44580066654964,-217.0006884163957,-361.75874644611866,-174.0114669289391,-520.1059921433084,-382.25033662074173,-437.74894453607186,-208.04609234368186,-425.5944429910235,-187.64210954803914
268,-232.80699495826326,-36.44775725693973,-36.41535308237309,-36.371464804880205,-35.798686435967625,148.16872979817975,41.059620487663,175.6679825669442,209.8048367573216,52.00780307206024,-152.34083093353956,152.93929396642488,96.18682481319459,171.81452805971205
269,-225.7347975713063,-31.817849370770393,118.97312523786374,116.64556809310858,-260.32391281206964,23.130943070855057,56.52062354265557,194.9150481324752,196.5403373433825,50.543824454191096,-66.5923159990502,10.694853228509954,23.146190601657302,181.69134843273713
27,-514.6974901484901,-430.1362027015853,-134.6961166913416,-191.21250303371258,-184.61376040224272,-193.60077150724243,-417.98482435437154,-430.47699887138674,-214.0032233054596,-119.42727773973358,-430.56192376564945,-199.40986065847005,-409.99997809894404,-131.84028791431513
270,-415.40168250594104,-243.81329158394743,-254.8103606294056,-114.38684405238813,-66.94105815707076,-68.44288534663477,-252.73580954059804,0.03395416372249116,-95.02305149952544,28.077868607346932,-333.0401210817396,-106.91835983315373,22.61635193884791,2.9679967512757877
271,-208.9692724130538,108.37196881098019,107.61557643756228,109.41911189491309,112.71620776080132,5.979976130069641,-69.57233258060855,162.4500695632959,156.25499294498093,54.51778192855174,141.1629883920458,175.8021351598196,141.1630916497349,159.11137898646234
272,-251.81579140817502,-40.68340759853026,90.41637926996827,83.63676741342073,78.49020049361837,-12.345471184143637,-109.02131689155003,161.73367672891123,197.21551056396456,196.59526562833156,-108.09960578269647,5.751570579557055,116.66824135291787,107.37233835974811
273,-526.0121840077229,-427.5663227237062,-451.4955700615265,-172.5716662790499,-163.70085348379638,-169.70863297417856,-347.9978605877163,-178.43051357069126,-201.09745108849242,-348.0090007704443,-348.8799548507275,-74.41349012212402,-348.0318820033472,-348.16217760914105
274,-233.18657821985283,-36.31637239560683,92.09489406968486,-36.210460941312164,-35.672252708677995,154.86549519834747,11.57368059782194,148.99794686447848,180.5031611065822,181.8323902521418,158.790622347087,182.81189908886134,166.70535902014547,148.89014353198294
275,-219.81634147170735,85.0352125134637,79.48218852642049,-31.206923463321402,-226.3015922570038,108.99090515523999,14.959402366964234,132.10749785013726,2.897723602245348,119.77119089613501,115.7437105043379,127.6060435416255,108.98783387399371,127.83067928853058
276,-428.3413734817712,-161.69862972805998,-201.68020042201053,-118.34618038527708,-116.93461065792434,-61.82711635697466,-334.35397888609543,8.697644912668995,-67.18771150896998,20.385098403378834,3.8186525013160804,-37.47972232798035,-352.0122707952246,3.515127680614203
277,-211.94749925555124,107.02968108273166,-130.0948700643849,104.0179196129578,96.39307425618003,156.62590920151786,-23.755276757367046,145.4205841386087,6.953264067907096,-22.810633502195508,106.48211075720475,180.2100549023465,156.63558917171088,147.35474831153817
278,-253.7717972194888,45.525855776228944,-173.17854203087438,-6.255252445314554,63.03574868965782,-191.66164623009962,-77.33489171847273,53.13280838968119,-4.8446359873805305,69.46362921892853,-159.3027782888709,123.64112878533226,109.54756410959705,96.73340737707733
279,-523.9832494213099,-466.5441341861359,-453.7218728868774,-185.66752906938578,-180.7884773664972,-188.7308210189085,-411.52180675719757,-133.21140335677217,-197.51510046714282,-2246.886800997194,-460.54737780057883,-201.22568499922755,-119.5326148588295,-432.99977330165
28,-232.91695006844006,-36.569792550008785,85.79015093925443,73.42751359113672,-35.89670425449304,19.330246286655736,-20.479041137779248,135.40622979531497,175.47791954835267,201.57907600448567,-113.19808325687688,175.47857916833829,-113.19798770995608,142.16533633621856
280,-233.85034195189206,78.9290445208921,78.96187491536972,67.58987439018803,76.74844206293915,-120.5922648634179,-131.6490036049106,119.40393456460438,85.12377009958735,-130.60646683688975,-151.9267036421706,152.9534885612091,84.96995010956934,128.07079933318394
281,-220.0630850975306,-31.444500833097933,89.57603245029674,-96.22306035091667,-364.51959689233774,-151.72721924464946,-53.65314955612429,124.96665252048089,146.85348474025102,168.1917660332095,-120.49098032552673,159.822846403102,-120.49090446568965,134.61532296305577
282,-422.16799686409604,-235.6589839275024,-167.55564641420278,-113.83419942742809,-79.0457158466888,-112.10389276648212,-164196.09606726456,-25.96394162358354,-124.86172732249028,-733.1987475379168,-345.27071384880355,-113.32521777048927,-375.98611164839656,-26.708793043254694
283,-218.89848678855728,64.0282889814145,63.978334493958755,87.52001380004705,-272.0379865806739,-103.5770102813914,146.80737494033332,143.71090059011436,156.99411870162652,138.63926960298164,-103.57701062674344,156.27133556823327,-129.66315594773988,137.8124251633963
284,-233.32185234110335,39.65643505656495,46.58575400877055,-64.83174643380188,-264.38750644373175,-156.14016849259545,-163.62853741107236,91.75954600737995,120.05682172839137,106.97377498934652,-175.17889500070783,117.36437252963641,-150.066964580687,92.83641621496524
285,-524.4745997719008,-510.85143267719565,-474.01416727001106,-227.46795526506568,-214.80838659554195,-220.0023804128225,-422.7315788359514,-176.7693399877594,-264.2099494314106,-168.76058684550372,-417.43054217379404,-205.3751411979268,-155.68494868000442,-246.69614629411305
286,-244.64352826874966,92.882972209494,92.59293885947353,73.54594262490664,82.5529552180196,162.19084810261285,-115.43073159767341,144.4258367219304,166.3408976931325,172.92603866455767,124.36104901854752,176.4535727623432,124.36113892344503,147.34756132926142
287,-233.03981714368936,96.18956320108727,96.45552713746042,-32.059081337995764,89.47302413345234,-129.40584667345007,-118.5139304842611,143.36503436584115,167.642574598477,169.6279283984736,143.6114218179794,170.32361845829456,-103.35182964402107,132.71495792073304
288,-409.1608923381461,-249.53958705225517,-91.47393136002442,-91.61448383686461,-112.49247401841696,-480.4767765326258,-333.15612223360796,-71.76333653094349,-96.2165829083649,-329.2550894704972,-334.65532098363843,-101.04351914328515,-299.6557209143174,-71.77223230419449
289,-208.47125190251742,-25.757786754312498,96.35456053027809,96.31136275234843,102.41275857353313,121.31489571759383,36.26912040230904,148.19660104264574,164.9634537274962,36.28399940452821,126.87260389492928,158.31789992323195,160.52193552647404,140.15173983609762
29,-227.49611205553933,81.3097556602968,97.45997440241072,84.30735336108891,93.58365478831078,152.4382682994662,-22.061800783181024,100.67803260978758,168.02436841630316,149.13831581960864,150.72423189361805,174.99424990314097,177.63619545218643,140.08699079442368
290,-251.67263880792612,89.96555539430847,-40.850189127508,75.51751264612672,87.1282275518521,-17.095353087694022,14.111532330490846,160.1643592357158,191.38071579244132,7.238058302922919,-108.30600115424065,5.759986272361099,166.9778693751818,109.19744746142365
291,-514.0217081502454,-470.1373846596797,-445.2460454890684,-233.33169111365163,-211.60877471403717,-222.23147203194557,-4343.99763137105,-178.51286323743403,-144.25916397196593,-150.7891916506117,-433.28068348276304,-200.74005136851562,-183.44229141851181,-189.6354274884764
292,-232.80966339981555,-36.34856471710783,107.57461171196411,-36.325142949263274,-35.628422190391795,-83.38848239924833,-70.35198285769553,179.77963687746566,202.25830790713465,213.6517393210908,-150.76854829766876,7.460688943815951,-153.2460398691713,186.42313922578307
293,-225.73352499226544,-33.41446048575715,120.63128268128982,124.59455284487387,-272.5671090551873,162.62546944588348,55.88515857932057,202.25885125550147,154.38046410725596,246.3450298664937,25.6331711019696,208.7798623808576,-51.433913855524665,199.02926573450478
294,-428.39952807384236,-1528643.236338791,-257.28959702404995,-59.89060702554481,-116.94927633610511,-57.57765157266719,-253.31292503540752,10.870642121719726,-92.02453160674884,-28.224901273385054,-237.4728658038051,-35.09422622660999,-351.88052683713784,3.600913562342541
295,-211.70617362731656,95.10447360942999,94.65241428251566,95.824964392304,-24.66512997711835,103.241858121364,-129.77009983777288,149.07787274042315,140.00887399659467,-19.372146871053804,103.2413109135583,184.89377054810683,156.49158772599225,148.45971498423967
296,-244.38746665286268,56.31742185709699,54.451862561521615,-22.32644228343878,-1.5938711142555206,-192.48234797873744,-172.96270171071026,48.280413718305994,102.54950978073038,120.17139062777322,112.73410495018094,122.58846573801765,118.47385656996315,98.34354646292894
297,-523.9801471951007,-397.10568007048516,-426.72961907915555,-183.6434955744204,-194.9465313392949,-200.29625895680152,-253.84594606949807,-139.84952482600195,-200.09157135759912,-445.8504916888111,-428.85766825398474,-213.79107905770852,-432.40945785154395,-410.45267815715323
298,-233.6841068986233,82.65301206639526,-36.53426949751311,82.52456466672226,-35.88219980317704,-118.7226644074524,-48.54103697026998,142.50229458361792,151.2549569053785,-38.294960895194066,-150.97319158982808,160.82443220359266,-118.7225714631815,137.65145066283597
299,-227.4927533186993,80.94208484431508,81.10970902926215,83.61459684277507,99.4827411597849,151.1812542938065,-13.592921936595715,140.07653981454843,155.81754134416138,55.500323718155,151.18984138841353,174.46022889227766,169.9211901486378,137.0603966570815
3,-524.439220042294,-597.2213856137408,-443.11466492834325,-227.56639904645652,-214.6481089849577,-224.72576804446257,-318.2978783759249,-178.78095926924235,-200.89060593277046,-416.7554663035895,-419.0879969680292,-152.11870143243746,-23694.382241243955,-194.81732763935423
30,-422.86264865351257,-332.94676011136414,-148.77705234282456,-90.83732141739993,-85.7016781199028,-90.57589518974001,-56.52308996497095,-38.24880450592386,-140.94487697929344,-27.552051487638188,-295.4239558010527,-148.9283007229163,-325.17436230289405,-37.490262244389754
300,-422.5808793831484,-121.55068582089119,-261.2401327527123,-85.07962503453464,-82.10615690919136,-80.52369618824243,-313.6535073310912,-27.74491395841315,-127.16975725185574,-45.755610830734675,-486.6726230417227,-143.90619610972044,-23.336042267038387,-312.35740247382313
301,-210.9545521109751,-131.35636664888258,-131.35625648513442,92.68477983028578,-24.77782401167154,-122.32689130279428,-42.73397687581674,115.68889006207888,-22.232199233637775,82.4144669884994,-120.3384984296544,141.19459627387403,117.68062484915714,129.05235075448692
302,-254.09194043289227,51.532882317308236,-41.34417334722911,59.47092911745314,64.58514514578245,88.72341261938458,-171.98542694247055,111.61657747442281,95.21770169014891,131.31697659725168,121.64987749302963,127.27663022985952,103.92000769121226,65.91052860806462
303,-514.4045689736342,-423.09774732274656,-459.85655470686936,-182.7777395480071,-183.49714553400958,-180.00221707779468,-411.2944689462305,-125.24615406506487,-212.5638464774223,-135.52207807282068,-432.36757949854973,-107.6858866467258,-419.5876188752895,-431.81450283065465
304,-240.11587614615314,87.63299969129744,88.18078902104062,-36.296720389383,-35.7175260853256,143.63670126323166,-130.50368054476544,137.90110294789045,171.6281205078299,158.50901798593893,145.0283111983372,169.27879856444173,47.44557059800605,98.5140954982313
305,-219.87656685488574,90.390510665393,90.38682784752757,-32.03169399409836,-31.414829483526663,-149.8751883547285,-49.87480424432489,120.0074214625806,136.23834785031977,145.14873742730143,-119.29462054661815,141.526591055813,87.81259842889541,121.8323200295347
306,-422.6021072264237,-160.69727479481077,-292.4617349981773,-87.73088861280945,-112.81893444676032,-83.51450403739152,-313.50595292021524,-24.06804067871597,-137.93729010287987,-20.158105577688055,-331.0648141662877,-152.65181103548525,-355.718803334809,-312.0422051659488
307,-218.32649488938685,88.7357009282432,88.69127801569884,76.39071412777152,-364.7296108150593,-111.88382534639597,56.544844051710115,126.69075668241999,6.405717688917704,164.05643506121422,-133.25215734740087,147.48897644105043,-135.46259089471573,120.24617515031133
308,-234.16847524195035,41.386074981489514,36.217933279838,-264.07853205706044,-364.8419061612854,-140.19128467331706,-165.97599299792307,47.31796508675551,105.48363067124846,17.759013510754215,-175.62181822366693,105.48349333281891,-154.7341350775982,84.03950947695068
309,-524.4354660414526,-481.5618421112944,-379.8407786272929,-231.68848812394904,-214.3460005937246,-229.15845632471644,-30464.74777056808,-183.1201664808802,-213.25509037984742,-168.02513770639908,-417.4901421545493,-216.81906586943302,-144.2453432958003,-190.5663559324495
31,-209.44643232067259,-25.540011574839852,-25.544667250332587,135.4019321910815,-25.43550822231743,27.441126171917336,53.951839172066215,196.98120201968646,207.44304759595204,52.95340893821935,25.649279570306014,220.5465243334961,11.323381838609581,190.4036324777089
310,-244.57820885079622,85.7567186822482,-36.40655131777907,68.24315149057907,81.57502530159596,147.25820649315338,-117.16589119961007,142.5722754466553,160.19444270437214,162.92748724049017,-129.2294495017103,168.5500307858945,164.31049143238238,107.75948163015502
311,-211.8859062286799,72.7075328058909,72.8839955080578,-31.364655847426995,-30.690803798346302,-110.00634156589315,47.64054957098848,128.22013325450644,153.9189606693965,143.2937906137982,-131.42202693395637,154.71876434790983,97.12827274700409,123.83588728449095
312,-427.0379968267757,-282.0017547218432,-319.74705905042424,-99.22143096918906,-83.71756140893568,-101.36097175896283,-299.17746965566386,-34.000058792267,-47.87714362444155,-151903.40411421686,-346.8332517901582,-85.42289312426774,1.1282424983547301,-38.139879367892945
313,-191.92486046513505,79.60139301646421,79.34012461168274,-23.357936825620456,-221.7794952384636,93.24938589501969,-122.07592099786035,89.62045787360174,148.81683336633796,-127.60013933057361,93.26320435915426,134.09554579315656,135.9809177278554,123.72656746676446
314,-261.2291598457271,-8147.087995317425,69.02854191144255,44.97637250603252,70.75868322199838,126.42765142202879,-156.2045936188967,108.28010760996752,136.38975346522395,136.14665458436346,-184.3042293187471,134.06966551161105,126.4345394943767,73.66189392312118
315,-524.510966074933,-567.7351494703096,-486.7941202537179,-231.65606508357337,-218.7800339231897,-233.93481389562442,-416.67385365320195,-183.13291092260712,-196.0479092619113,-175.8395296135563,-447.496352074789,-392.37067641150776,-418.4950329634591,-190.4646755520647
316,-243.93733678810696,-36.72530178781854,-39.51590862344915,67.13002278732606,-35.914747917219536,87.15911318688912,-123.55286247418337,109.80770808084111,112.05626649159018,50.00707452796243,-138.42548093194574,32.86148346167994,-120.48348564391245,109.80569727381567
317,-212.2465514354957,69.64782265248908,75.91218005353412,49.52082425305967,-30.712897376290027,-112.88260402565386,-123.7702340222765,123.9727731496894,88.11634073031934,60.13525005513398,-136.50764473907623,153.1240538475237,93.19745899045101,120.09079664240184
318,-428.83158426080956,-129.76218927871668,-340.4275408382115,-97.02205550832053,-121.705707666398,-123.55464501309817,-301.99933675546407,-39.472733633666024,-112.75557535711225,-36.040742686436445,-313.0847995807586,-107.82062715160903,-67.84572630314202,-302.2875464227024
319,-211.6397251308787,-130.51787895180178,93.52209822091663,103.14101106428913,-42.681359020264594,-116.12992201424495,-29.397678913889997,149.6370542990079,173.15556032606315,154.4861894029225,-148.77325575325173,165.81908113632846,155.06150287322814,144.1164677847957
32,-250.98136555508518,61.65572948267263,62.43790773794988,28.57087674328008,-39.71589735395547,-165.60367007912294,-12.285934282726707,113.43691947231693,121.75907529679428,3.429497094351035,89.36625850564741,34.83024605266653,115.03708642705493,85.11059709300578
320,-244.827732565809,45.43497414222091,50.77709522585124,-37.69628689761909,-19.974804257060427,-163.5969677455166,-173.73279735222616,90.25274989588732,108.29516397877947,65.46680310512076,89.48447031181811,86.42894385507671,-162.91348796421593,84.94510638581437
321,-520.5228063227989,-506.3263405417018,-432.9520462780457,-191.0684791725304,-232.98209482269567,-198.68539714306937,-415.09881167111376,-127.43958687913735,-205.69323500265634,-3418872.56168399,-418.8334219092475,-101.73726138229156,-428.6002048125798,-419.3338656036499
322,-240.27083938166072,67.90459003589237,-40.295110658155544,61.42402937403879,77.95577208091673,3.737423159351863,-8.489121570048244,134.0554153037747,159.59787894844735,-6.342628396747251,140.95944521641215,159.29047033219254,140.95964307877108,97.14337610664546
323,-227.68457120858076,81.80724470154075,81.72612129467379,-31.34828431592702,-30.750768656043427,-112.54032419678187,-21.154961904439745,100.92512724684055,157.99833286497852,107.40112345680319,-112.64873376361626,168.13700746355389,158.02917669363842,99.78409700045978
324,-415.62620830399845,-296.69251298592576,-178.07023144431182,-120.1877973326656,-86.31550677204285,-488.58382614412176,-313.3788321526871,-232.7328676728316,-105.71998075672022,-22.996821095707283,-329.6271508693648,-109.7668058217153,-314.007283098906,-313.5078132508577
325,-199.64332314304008,115.78753495183258,124.02343796875817,-219.92392094195105,-219.92336170912318,91.90799128833392,-70.2805125918812,184.97096166672753,158.74717334887103,57.38571395166018,156.98003903173048,187.5955120813885,199.59604974940711,192.94850649696636
326,-251.57774548169817,85.67227068615347,-3076.0580232368116,-40.46224176156527,81.70847978639915,206.4381833309799,-108.01528160829635,155.76820732331907,187.41693363966078,19.262790109993016,-107.95129956631288,188.87356247190561,-100.57776812324144,112.30298470506025
327,-521.9384658185655,-463.3336954454275,-496.8805452698299,-156.35935994912103,-168.62098832876973,-151.0604639838823,-358.15104445626037,-348.52335138394847,-159.3677793806027,-348.69504408416833,-351.00876259812145,-208.83714794503004,-348.67705321886984,-348.66070283813366
328,-238.6687419148355,100.71368205455519,-36.65551998824347,102.06046735700393,73.77783223878538,175.26513664647825,53.89846648442231,181.12608861546784,208.2392774146539,216.6207321715143,-152.60304318138392,6.811492212664503,203.5355012222962,150.73988662415113
329,-218.42385170457396,-30.83078993745265,-30.831185583206434,118.76111039128834,-30.706238087181678,154.33056155169788,-70.21271143254388,187.26560030374213,182.85700249561737,61.834168982360836,153.91454685366188,195.27346533692545,154.30880188447966,182.83615214301494
33,-519.7024353163521,-513.2561687168348,-441.48453763689275,-157.64701670049243,-181.4098706132092,-170.12046552248717,-348.36476333286913,-348.64691597911195,-145.05297692151007,-348.58105324818416,-420.9509984672703,-188.72938480689214,-348.43356563775706,-352.097969535312
330,-421.5585313373356,-117.20398534006223,-327.4005057495378,-67.09117956695293,-1404.232331617975,-68.64810333177617,-253.1265903027953,4.529367408729019,-32.0436079903708,-253.1420661201792,-334.6013946854419,-37.5960274203749,34.68494201336002,-1.8149046519425838
331,-218.54210021850827,96.14667566165926,81.48283353638794,-26.733174031978763,-26.102580117317203,-132.96202320435063,35.09538071040298,135.7864358776261,152.17624066009716,153.57250090408917,95.49334201202467,138.29761863796952,159.1883478690792,126.7742062882544
332,-261.0809631885104,67.92253283699566,67.9291097532363,43.93769681180652,72.75206007012775,79.35983377537337,-158.9821339984429,106.09709092553248,134.31050181824256,127.73679255960889,-180.22965238489812,141.42540463402355,79.36040670140741,106.09535384547499
333,-507.77982525092835,-443.8093682052945,-443.16815205758934,-219.58265007274576,-187.5944421694092,-186.56084349596,-1251.8925570127835,-136.8710656393134,-182.49340174073623,-6546.542655392557,-128.85948189703134,-190.33808565585596,-5019.941449498826,-138.81133895991246
334,-244.40372736999117,-36.42583366630672,84.11399103011522,80.56778235536515,88.65659932311422,138.4130724946653,14.005148062423501,134.21591150679413,154.59986715346687,173.48316325608297,-130.99998395056474,163.5430730320403,150.61418772751117,98.30501458066826
335,-211.01647870798726,89.38447197542982,79.14561742449143,71.12413235179227,93.70058354417162,148.98774103700515,6.685822135780818,144.8212779688955,137.48532067820392,153.44439946599346,-126.00100419033764,174.5816086396588,143.82454950115107,141.24612908266363
336,-427.00669956007147,-1847094.849370447,-121.07846925962062,-100.50310196212908,-119.98100851911678,-91.73562593342116,-320.0967256785487,-32.00424436878488,-49.514528873536364,-28.653218417851512,-347.2018472481457,-101.50011477849665,-5.571016160098161,-34.74365411195751
337,-208.46948256537902,96.74016569174245,96.77281353525616,87.04152658286365,56.169773904794326,123.22901425161879,37.49585240285509,146.41379105325035,169.0271678333165,37.325361800960195,127.97530197842066,164.79634245970743,4.667949125555512,140.25933394521127
338,-243.2040085119886,-41.29470568460089,49.05293319446129,-40.52091849123977,35.67363933210931,-25.73996400111844,-10.970936258211868,78.56397802206588,114.57059777582896,88.79393591580619,86.98272179469498,123.53057963062193,88.39790048500493,104.46599160191809
339,-519.6779316122746,-455.8266583918213,-442.1071847868782,-159.63773517919066,-163.85042458630687,-171.9665867947227,-349.13172844590736,-348.3704878937423,-243.3241478724334,-350.22819980348686,-576.4877343800861,-566.378125137384,-348.2486167003664,-348.3714250608488
34,-233.83336930889132,-36.31653326612737,79.36604242115311,53.942990347066605,-36.00044484617324,133.17235952889698,-73.93487831201779,104.84801249930103,2.502392649420127,17.248721489096756,109.61231038043603,148.7488303282827,109.74026776951067,124.96631592684065
340,-232.67294145928588,-36.445969999206234,109.84276030167003,115.37632548963282,-35.66253572949386,201.88440616282963,203.59142080497418,184.43087914710753,219.05785625455957,35.22236614056919,151.2921515403417,185.5799052670591,183.68788557292967,196.84722640531191
341,-225.85645872286244,123.006057611847,122.52926282581028,126.48317324604963,126.50702392384105,30.407531482473214,38.76362692271027,200.0418825463272,224.37846209836263,238.1919297884621,30.407545957368505,226.68904610900785,30.410593475418203,187.67316460474245
342,-421.51270829907503,-118.56858971076956,-194.7531914402279,-67.64567182942321,-59.65329612162409,-65.74165586863481,5.159239733176378,-203.34984836727457,-117.04999931839572,-252.92452615731483,-334.97743338298176,-38.13653506406968,24.520397824600543,-2.5876464468104743
343,-211.2406362571032,-131.054390359825,-131.0542912728381,84.30346049272488,-24.69961184744693,95.64829162336352,-50.91599153556683,146.49711141875943,171.20330950328557,-54.66805413060364,-150.42626422767938,182.85908800392173,145.76196516561907,140.7850686623349
344,-254.11767858193332,60.67747194032324,51.35842108827245,59.87372601613288,64.71943910781994,108.06648579304627,-176.89255775361985,65.5853806555813,100.23183754403033,-55.091090584950464,119.44419199429561,138.11310286266556,-100.07110151563755,64.87555608596915
345,-519.8734225331889,-412.845481795683,-466.7611028460303,-195.58525078690937,-186.55774674075357,-208.22041779069932,-413.52560723620957,-140.84195853793153,-255.35447567175694,-425.73754414737806,-414.58285186779904,-90225611.74393041,-128.91612462039518,-407.50153122538535
346,-233.26545088562915,-36.579483843014366,-1737.9323618917167,-365.17517401303604,-35.86784906638223,77.57766194939738,-146.90196034678513,140.5840058915245,153.56535164012328,178.72058820985023,-115.96905078145085,168.07432523519765,-115.96895513454902,146.329438035723
347,-226.95561645266926,95.78665167786757,95.79171560817468,75.42397994055064,-30.979505796769544,-117.87126923337505,-35.19375178518918,147.6235295188245,171.76574360855548,165.3272268351306,-117.92194326002868,164.0520804214397,-117.87113348290036,93.4137085193711
348,-415.8496914930157,-290.12317749583195,-290.1258197800146,-90.08421021483679,-86.8336900863261,-88.81971395503541,-6440.769560604347,-30.89188558088904,-108.12895970307784,-9.933204364571036,-342.69979188654895,-127.39829199241083,-175.79418268012077,-313.45471347618104
349,-209.05460628924607,106.37175295755226,-28.223384957636785,108.89216537389814,110.8339725922497,157.46218035535983,48.455654663695654,160.24415812026234,183.14252115894843,50.78327225574544,135.52512477001966,189.75959469582727,142.06243815898912,159.2004367421637
35,-218.46886429513745,116.93415917036629,101.32332039446753,116.81195987193796,-364.3641804821813,152.9164198974455,152.04007564749193,188.51399758047236,206.8791759635141,151.89735342341297,152.90092809555944,203.7435479638618,152.915069223622,177.63915301807648
350,-242.56838637272915,66.87426118788169,-2362.2624295725795,58.80698987354525,-40.052064036771874,41.31447221498003,2.1679917509078095,94.3328772421103,0.8470064745698345,-112.41859777845482,-136.8264755904005,146.32215244604117,-3.9352246206071726,121.8703507699766
351,-513.1695988254681,-498.29991019455315,-449.3114042337069,-222.70259889939544,-193.55337003508004,-226.74461848748982,-392.654359082395,-171.7495399926487,-181.78366395272823,-355.5702520856841,-432.792122126616,-144.32006367285473,-188.23702284743035,-176.88050402403246
352,-238.98003917920124,101.66988786678421,100.18536917098069,99.86283532985095,-35.744888880872516,-70.82418389064004,-70.37058459973231,174.78585024719436,182.5158825392979,25.102958685528353,-71.175219326976,144.7796156222676,25.38844363995018,124.59074688909399
353,-225.855514170193,121.84578339563853,-31.178198186654036,124.54038696240926,130.29182997149084,-67.06949604950746,41.882105112670786,200.73647013735493,149.67938745430644,-50.93489468833226,29.1662472671129,219.8724339880267,-67.53061668043986,185.47824567181686
